Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Type,Merchant_Category,Transaction_Amount,Account_Balance_Before,Account_Balance_After,Card_Present,Device_Type,Transaction_Country,Distance_From_Home_KM,Customer_Age,Customer_Gender,Customer_Tenure_Months,Previous_Fraud_Flags,Is_Fraud
TXN002623,CUST00693,2025-10-09 15:20:54,Bank Transfer,Fuel,47.7,4554.44,4506.74,N/A,Web Browser,United States,8.8,36,Male,132,0,0
TXN002624,CUST01297,2025-10-09 15:21:09,Online Purchase,Groceries,56.31,5262.67,5206.36,Yes,Mobile App,United Kingdom,13.8,80,Female,35,0,0
TXN002625,CUST01337,2025-10-09 16:06:38,Online Purchase,Restaurants,31.06,1011.82,980.76,Yes,Mobile App,Pakistan,5.4,31,Male,92,0,0
TXN002626,CUST00047,2025-10-10 01:22:40,Online Purchase,Jewelry & Luxury,1131.94,8798.11,7666.17,Yes,Mobile App,Pakistan,4.8,80,Male,27,0,1
TXN002627,CUST00264,2025-10-10 08:24:46,Online Purchase,Groceries,210.77,8152.46,7941.69,No,ATM Machine,United States,4.1,70,Female,59,0,0
TXN002628,CUST01485,2025-10-10 10:14:24,Bank Transfer,Fashion & Apparel,100.78,2906.04,2805.26,N/A,POS Terminal,United Kingdom,16.0,47,Male,14,0,0
TXN002629,CUST00831,2025-10-10 10:49:37,ATM Withdrawal,Online Services,203.64,8599.47,8395.83,Yes,POS Terminal,United Kingdom,11.8,83,Male,134,0,0
TXN002630,CUST01719,2025-10-10 12:55:19,Online Purchase,Restaurants,61.58,1982.1,1920.52,No,Web Browser,Germany,2.3,69,Female,129,0,0
TXN002631,CUST00868,2025-10-11 10:26:24,Wire Transfer,Utilities,33.0,10233.3,10200.3,N/A,POS Terminal,United States,42.8,75,Male,50,0,0
TXN002632,CUST00608,2025-10-12 16:17:52,Bill Payment,Groceries,37.98,2163.78,2125.8,N/A,Mobile App,Pakistan,14.9,59,Male,137,0,0
TXN002633,CUST00707,2025-10-12 18:47:51,Online Purchase,Online Services,71.59,2954.99,2883.4,Yes,ATM Machine,Pakistan,21.4,33,Male,54,0,0
TXN002634,CUST01459,2025-10-12 21:06:17,Wire Transfer,Fuel,478.97,2370.11,1891.14,N/A,POS Terminal,Australia,23.0,73,Female,142,0,0
TXN002635,CUST01303,2025-10-13 11:57:22,ATM Withdrawal,Utilities,55.87,4315.09,4259.22,No,Mobile App,United States,7.4,44,Female,81,0,0
TXN002636,CUST00918,2025-10-13 14:17:19,Wire Transfer,Home Improvement,138.68,3447.77,3309.09,N/A,POS Terminal,United States,7.4,72,Male,13,0,0
TXN002637,CUST00382,2025-10-13 14:37:09,POS Purchase,Healthcare,30.01,12242.25,12212.24,No,Web Browser,United Kingdom,5.3,46,Female,23,0,0
TXN002638,CUST01005,2025-10-13 18:59:55,Online Purchase,Utilities,96.04,7336.87,7240.83,No,Mobile App,Canada,3.4,29,Male,170,0,0
TXN002639,CUST00221,2025-10-13 19:31:37,POS Purchase,Online Services,35.93,1072.93,1237.93,No,Mobile App,Pakistan,4.3,63,Male,136,0,0
TXN002640,CUST00408,2025-10-14 13:05:21,ATM Withdrawal,Online Services,103.39,5722.47,5619.08,No,Web Browser,UAE,5.9,20,Female,146,0,0
TXN002641,CUST00694,2025-10-14 14:53:08,Online Purchase,Fuel,80.35,2246.23,2165.88,Yes,Web Browser,Germany,7.5,73,Male,87,0,0
TXN002642,CUST00788,2025-10-14 18:13:24,Bank Transfer,Travel,152.19,1778.13,1625.94,N/A,POS Terminal,India,8.6,50,Male,100,0,0
TXN002643,CUST00471,2025-10-14 18:32:56,ATM Withdrawal,Restaurants,177.8,4905.0,4727.2,No,POS Terminal,United Kingdom,13.6,57,Male,61,0,0
TXN002644,CUST00701,2025-10-14 19:11:56,Online Purchase,Restaurants,234.61,3025.31,2790.7,Yes,Mobile App,Canada,8.5,70,Female,39,0,0
TXN002645,CUST00447,2025-10-14 19:42:04,POS Purchase,Groceries,429.28,1435.26,1005.98,Yes,Web Browser,Australia,46.1,74,Male,4,0,0
TXN002646,CUST01663,2025-10-14 21:05:15,POS Purchase,Online Services,122.12,3177.86,3055.74,Yes,Mobile App,Pakistan,11.3,54,Female,132,0,0
TXN002647,CUST00618,2025-10-15 00:09:48,Bill Payment,Fuel,266.9,1069.89,802.99,N/A,Mobile App,United Kingdom,7.6,65,Female,82,0,0
TXN002648,CUST00228,2025-10-15 07:43:42,Online Purchase,Electronics,42.0,2677.75,2691.75,No,Web Browser,Pakistan,0.9,79,Male,166,0,0
TXN002649,CUST01303,2025-10-15 08:04:30,Online Purchase,Entertainment,406.06,9805.75,9399.69,No,Web Browser,United Kingdom,3.6,22,Male,55,0,0
TXN002650,CUST01391,2025-10-15 08:26:37,Online Purchase,Groceries,61.19,6663.09,6601.9,Yes,POS Terminal,UAE,43.0,74,Female,149,0,0
TXN002651,CUST00825,2025-10-15 09:32:46,POS Purchase,Fuel,308.88,4617.2,4958.2,Yes,Mobile App,Pakistan,3.1,36,Male,116,0,0
TXN002652,CUST01494,2025-10-15 13:05:18,POS Purchase,Restaurants,303.04,7102.02,6798.98,No,Web Browser,United States,38.0,75,Male,26,0,0
TXN002653,CUST00219,2025-10-15 14:01:25,Bill Payment,Restaurants,250.15,1665.25,1415.1,N/A,Mobile App,Australia,15.9,78,Male,128,1,0
TXN002654,CUST00114,2025-10-15 14:13:16,POS Purchase,Electronics,338.97,4062.93,3723.96,Yes,POS Terminal,Australia,30.7,26,Male,16,0,0
TXN002655,CUST00060,2025-10-15 17:14:23,Wire Transfer,Electronics,663.1,1493.32,830.22,N/A,Web Browser,United Kingdom,297.4,84,Female,19,2,1
TXN002656,CUST00015,2025-10-15 18:49:34,Online Purchase,Fuel,954.83,3845.28,2890.45,Yes,Web Browser,UAE,4.5,40,Female,29,0,0
TXN002657,CUST00268,2025-10-15 21:18:03,Bill Payment,Entertainment,398.06,4570.83,4172.77,N/A,Web Browser,UAE,0.5,85,Male,127,0,0
TXN002658,CUST01580,2025-10-16 14:42:36,Bank Transfer,Online Services,43.92,1050.85,1006.93,N/A,POS Terminal,Germany,7.2,43,Male,30,0,0
TXN002659,CUST01314,2025-10-16 18:39:57,ATM Withdrawal,Restaurants,758.23,44082.66,43324.43,No,Mobile App,United States,6.0,43,Female,76,0,0
TXN002660,CUST00724,2025-10-17 12:27:02,ATM Withdrawal,Healthcare,349.06,6161.24,5812.18,Yes,Web Browser,Germany,13.6,56,Female,126,0,0
TXN002661,CUST01104,2025-10-18 04:45:49,Online Purchase,Restaurants,61.81,4048.27,4122.27,Yes,Web Browser,United Kingdom,6.6,18,Male,66,0,0
TXN002662,CUST01730,2025-10-18 07:50:47,Bank Transfer,Groceries,142.57,2232.37,2089.8,N/A,Mobile App,Germany,13.6,64,Male,104,0,0
TXN002663,CUST00384,2025-10-18 15:16:47,POS Purchase,Entertainment,836.98,1799.87,962.89,Yes,Mobile App,United Kingdom,7.9,30,Male,166,0,0
TXN002664,CUST01701,2025-10-18 17:21:12,ATM Withdrawal,Utilities,40.63,1065.57,1024.94,Yes,Mobile App,United Kingdom,4.4,21,Male,143,0,0
TXN002665,CUST00371,2025-10-18 22:00:25,POS Purchase,Electronics,43.35,12721.6,12678.25,Yes,Mobile App,Germany,1.7,45,Male,82,0,0
TXN002666,CUST00701,2025-10-19 09:20:11,POS Purchase,Restaurants,298.21,1180.55,882.34,Yes,Web Browser,UAE,14.9,65,Male,37,0,0
TXN002667,CUST00584,2025-10-19 11:51:43,ATM Withdrawal,Electronics,194.05,11653.18,11459.13,No,ATM Machine,United Kingdom,5.0,80,Female,34,0,0
TXN002668,CUST01492,2025-10-19 16:12:11,ATM Withdrawal,Fashion & Apparel,83.73,4579.78,4496.05,Yes,POS Terminal,Australia,7.0,31,Male,127,0,0
TXN002669,CUST00218,2025-10-20 03:42:13,POS Purchase,Online Services,61.42,1719.25,1657.83,Yes,POS Terminal,Germany,2.1,65,Female,25,0,0
TXN002670,CUST01237,2025-10-20 11:33:28,ATM Withdrawal,Home Improvement,57.23,4223.4,4166.17,No,ATM Machine,United States,0.8,41,Male,36,0,0
TXN002671,CUST01494,2025-10-20 15:12:52,Bank Transfer,Travel,58.34,337.26,278.92,N/A,ATM Machine,UAE,29.9,19,Female,159,0,0
TXN002672,CUST00712,2025-10-20 17:44:52,Online Purchase,Restaurants,1493.17,1791.13,297.96,Yes,POS Terminal,United States,21.7,72,Female,169,0,0
TXN002673,CUST00912,2025-10-20 17:59:49,ATM Withdrawal,Travel,385.88,4951.35,4565.47,Yes,Mobile App,United States,5.5,38,Female,63,0,0
TXN002674,CUST01565,2025-10-20 20:09:29,POS Purchase,Utilities,51.12,8032.77,7981.65,Yes,ATM Machine,Canada,3.8,39,Female,112,0,0
TXN002675,CUST00499,2025-10-21 14:36:36,Bank Transfer,Utilities,217.72,8557.57,8339.85,N/A,POS Terminal,Pakistan,5.0,78,Female,132,0,0
TXN002676,CUST01121,2025-10-21 15:33:37,POS Purchase,Groceries,207.66,2543.33,2335.67,Yes,Mobile App,United States,5.9,57,Female,15,0,0
TXN002677,CUST01648,2025-10-22 17:05:47,Online Purchase,Groceries,149.79,3904.14,3754.35,No,POS Terminal,United States,2.3,50,Female,72,0,0
TXN002678,CUST00798,2025-10-22 17:49:30,ATM Withdrawal,Healthcare,88.05,5845.36,5757.31,No,Web Browser,Pakistan,1.3,63,Female,2,0,0
TXN002679,CUST00992,2025-10-22 18:13:33,ATM Withdrawal,Electronics,35.02,6795.38,6760.36,No,POS Terminal,India,2.8,40,Female,25,0,0
TXN002680,CUST01507,2025-10-22 20:39:32,POS Purchase,Utilities,58.52,2445.78,2387.26,No,POS Terminal,United Kingdom,1.0,37,Male,92,0,0
TXN002681,CUST00047,2025-10-22 21:56:54,Bank Transfer,Electronics,40.59,4523.06,4482.47,N/A,Mobile App,Germany,8.2,55,Female,101,0,0
TXN002682,CUST00795,2025-10-22 22:24:36,POS Purchase,Utilities,114.61,2106.58,1991.97,Yes,POS Terminal,Australia,26.7,18,Female,83,0,0
TXN002683,CUST01287,2025-10-23 12:03:32,ATM Withdrawal,Healthcare,104.26,6373.96,6269.7,No,POS Terminal,United Kingdom,3.0,27,Male,153,0,0
TXN002684,CUST00686,2025-10-23 15:02:31,Online Purchase,Fuel,155.15,1031.61,876.46,Yes,POS Terminal,United States,11.3,82,Female,12,0,0
TXN002685,CUST00169,2025-10-23 16:36:38,Online Purchase,Restaurants,67.54,12406.82,12743.82,No,Mobile App,Pakistan,7.2,35,Other,123,0,0
TXN002686,CUST00496,2025-10-23 20:27:01,Online Purchase,Groceries,235.47,3006.0,2770.53,No,Mobile App,Pakistan,6.3,49,Female,143,0,0
TXN002687,CUST00014,2025-10-23 23:08:52,Bank Transfer,Groceries,34.96,1388.07,1353.11,N/A,Mobile App,Pakistan,12.4,52,Female,178,0,0
TXN002688,CUST00514,2025-10-24 08:03:04,Bank Transfer,Healthcare,86.46,1916.68,1830.22,N/A,Mobile App,Canada,23.5,42,Female,148,0,0
TXN002689,CUST01233,2025-10-24 09:56:00,Bill Payment,Restaurants,576.13,19400.44,18824.31,N/A,Mobile App,UAE,5.6,30,Male,27,0,0
TXN002690,CUST01531,2025-10-24 13:41:52,POS Purchase,Restaurants,244.04,1515.09,1271.05,Yes,POS Terminal,United Kingdom,7.3,46,Female,105,0,0
TXN002691,CUST01308,2025-10-25 14:31:50,POS Purchase,Fashion & Apparel,102.93,10038.04,9935.11,Yes,Mobile App,UAE,1.2,42,Male,59,0,0
TXN002692,CUST00889,2025-10-25 16:59:37,POS Purchase,Healthcare,63.84,6674.32,6610.48,No,POS Terminal,India,5.7,42,Male,151,0,0
TXN002693,CUST00300,2025-10-25 18:26:31,Online Purchase,Groceries,224.02,8344.22,8120.2,Yes,Web Browser,Australia,3.6,75,Male,168,0,0
TXN002694,CUST00601,2025-10-25 18:28:23,POS Purchase,Entertainment,75.68,1949.74,1874.06,No,Mobile App,Canada,9.1,44,Male,44,0,0
TXN002695,CUST00004,2025-10-26 08:17:21,Online Purchase,Online Services,39.41,6628.63,6589.22,No,POS Terminal,Canada,4.1,39,Male,74,0,0
TXN002696,CUST00594,2025-10-26 08:49:52,Online Purchase,Fuel,287.5,7726.65,7439.15,No,Mobile App,Germany,19.7,25,Female,141,0,0
TXN002697,CUST01019,2025-10-26 14:34:40,Online Purchase,Fuel,175.96,1024.35,1482.35,Yes,POS Terminal,Pakistan,14.8,79,Female,37,0,0
TXN002698,CUST00315,2025-10-27 06:46:22,ATM Withdrawal,Fuel,159.0,3042.63,2883.63,No,Mobile App,United Kingdom,15.8,43,Male,148,0,0
TXN002699,CUST00894,2025-10-27 09:10:26,Bank Transfer,Electronics,31.67,1888.6,1856.93,N/A,POS Terminal,United States,2.8,46,Female,85,0,0
TXN002700,CUST01695,2025-10-27 14:29:14,Bill Payment,Entertainment,32.32,1072.22,1039.9,N/A,Web Browser,Canada,11.6,83,Male,116,0,0
TXN002701,CUST00076,2025-10-28 10:24:15,Bank Transfer,Fashion & Apparel,402.19,4778.86,4376.67,N/A,Web Browser,Germany,8.3,33,Male,155,0,0
TXN002702,CUST01402,2025-10-28 15:48:55,POS Purchase,Groceries,127.98,5835.32,5707.34,No,Web Browser,United States,9.1,32,Female,164,0,0
TXN002703,CUST01302,2025-10-28 19:34:09,Bank Transfer,Electronics,214.41,2921.23,2706.82,N/A,POS Terminal,United States,14.9,21,Male,17,0,0
TXN002704,CUST01330,2025-10-28 20:47:46,ATM Withdrawal,Travel,46.16,3823.76,3777.6,No,POS Terminal,United Kingdom,0.7,68,Male,46,0,0
TXN002705,CUST01333,2025-10-28 22:54:35,Online Purchase,Fuel,560.08,3548.53,3973.53,Yes,POS Terminal,United States,39.4,56,Female,179,0,0
TXN002706,CUST01289,2025-10-29 05:50:58,POS Purchase,Utilities,24.0,1345.41,1321.41,Yes,Web Browser,United States,17.7,71,Male,80,0,0
TXN002707,CUST00103,2025-10-29 12:56:01,POS Purchase,Jewelry & Luxury,14.9,6846.95,6832.05,Yes,Web Browser,Australia,3.0,68,Male,155,0,0
TXN002708,CUST01285,2025-10-29 20:54:24,Bill Payment,Travel,94.05,2900.05,2806.0,N/A,Web Browser,United Kingdom,22.4,40,Female,78,0,0
TXN002709,CUST00334,2025-10-30 06:58:01,Online Purchase,Online Services,86.56,1070.78,984.22,No,POS Terminal,United States,24.1,76,Male,32,0,0
TXN002710,CUST01505,2025-10-30 11:26:29,POS Purchase,Fashion & Apparel,11.52,4722.96,4711.44,No,Mobile App,United Kingdom,3.4,26,Male,58,0,0
TXN002711,CUST00148,2025-10-30 13:19:06,Online Purchase,Restaurants,39.85,4132.86,4093.01,No,Web Browser,Canada,2.8,51,Male,74,0,0
TXN002712,CUST00258,2025-10-30 18:40:31,Bank Transfer,Restaurants,161.95,1304.85,1142.9,N/A,Mobile App,United Kingdom,1.9,36,Female,7,0,0
TXN002713,CUST00118,2025-10-31 09:36:16,Wire Transfer,Online Services,119.17,4851.96,4732.79,N/A,ATM Machine,Canada,24.1,61,Male,169,0,0
TXN002714,CUST00724,2025-10-31 14:49:47,POS Purchase,Jewelry & Luxury,149.69,5653.03,5503.34,No,Mobile App,Pakistan,19.5,38,Male,31,0,0
TXN002715,CUST00310,2025-10-31 17:24:30,Online Purchase,Healthcare,123.69,1308.37,1184.68,Yes,ATM Machine,United Kingdom,1.2,49,Male,108,1,0
TXN002716,CUST00382,2025-11-01 08:48:23,Bank Transfer,Groceries,41.2,1544.22,1503.02,N/A,Web Browser,United States,33.9,30,Female,154,0,0
TXN002717,CUST00940,2025-11-01 10:00:23,Bank Transfer,Utilities,101.68,3864.22,3762.54,N/A,POS Terminal,UAE,14.9,38,Male,86,1,0
TXN002718,CUST00612,2025-11-01 11:30:55,Online Purchase,Entertainment,58.14,8138.18,8080.04,Yes,Mobile App,Canada,3.2,69,Female,33,0,0
TXN002719,CUST00258,2025-11-01 11:55:19,POS Purchase,Restaurants,65.76,5845.76,5780.0,Yes,POS Terminal,United Kingdom,3.7,50,Female,163,0,0
TXN002720,CUST01246,2025-11-01 14:55:04,POS Purchase,Utilities,81.52,2201.44,2119.92,No,Web Browser,United Kingdom,45.2,47,Male,85,0,0
TXN002721,CUST01213,2025-11-01 15:56:50,Bill Payment,Groceries,116.58,17169.47,17052.89,N/A,Mobile App,Pakistan,12.2,44,Male,137,0,0
TXN002722,CUST00080,2025-11-01 17:41:40,Bill Payment,Fashion & Apparel,99.8,1773.44,1673.64,N/A,Web Browser,Australia,4.5,74,Male,140,0,0
TXN002723,CUST00716,2025-11-02 03:36:14,Online Purchase,Groceries,106.41,3884.32,3777.91,Yes,Mobile App,Pakistan,2.9,28,Female,116,0,0
TXN002724,CUST01728,2025-11-02 07:13:29,POS Purchase,Utilities,91.95,3923.29,3831.34,No,Mobile App,Pakistan,9.1,46,Female,60,0,0
TXN002725,CUST00398,2025-11-02 10:35:51,ATM Withdrawal,Home Improvement,134.78,427.73,292.95,No,POS Terminal,United States,29.0,62,Female,166,0,0
TXN002726,CUST00044,2025-11-02 22:05:33,POS Purchase,Entertainment,264.87,8150.65,7885.78,Yes,Mobile App,Pakistan,0.2,52,Female,86,0,0
TXN002727,CUST00640,2025-11-03 09:22:03,POS Purchase,Home Improvement,96.04,3946.24,3850.2,Yes,Mobile App,United Kingdom,10.0,23,Female,1,0,0
TXN002728,CUST00815,2025-11-03 15:40:22,POS Purchase,Healthcare,99.7,15152.28,15052.58,No,Mobile App,United Kingdom,13.1,45,Male,12,0,0
TXN002729,CUST00715,2025-11-03 20:26:52,Online Purchase,Fuel,385.29,4711.88,4326.59,Yes,Mobile App,India,15.1,60,Male,19,0,0
TXN002730,CUST01526,2025-11-03 22:36:21,ATM Withdrawal,Groceries,263.42,2445.12,2181.7,Yes,POS Terminal,United Kingdom,0.6,83,Female,4,0,0
TXN002731,CUST01375,2025-11-04 08:56:45,Online Purchase,Home Improvement,22.3,11764.78,11742.48,Yes,Mobile App,United Kingdom,21.3,43,Female,102,0,0
TXN002732,CUST01145,2025-11-04 11:02:43,Wire Transfer,Healthcare,91.19,4773.74,4682.55,N/A,ATM Machine,India,0.7,55,Female,105,0,0
TXN002733,CUST01407,2025-11-04 13:20:13,POS Purchase,Utilities,150.18,10516.81,10366.63,No,POS Terminal,United States,15.3,36,Female,161,0,0
TXN002734,CUST01063,2025-11-04 17:17:14,Bank Transfer,Restaurants,537.48,848.48,311.0,N/A,Web Browser,India,7.9,36,Male,97,0,0
TXN002735,CUST01657,2025-11-04 17:39:19,Bank Transfer,Restaurants,314.86,1510.55,1195.69,N/A,Web Browser,United Kingdom,23.4,20,Male,121,0,0
TXN002736,CUST00378,2025-11-04 19:20:49,POS Purchase,Fuel,75.86,9190.92,9115.06,No,POS Terminal,Germany,9.1,21,Male,47,0,0
TXN002737,CUST01692,2025-11-04 22:18:41,ATM Withdrawal,Fashion & Apparel,21.15,2915.98,2894.83,Yes,Mobile App,UAE,46.9,85,Male,14,0,0
TXN002738,CUST01342,2025-11-05 15:03:33,Bill Payment,Travel,110.6,408.07,297.47,N/A,Mobile App,UAE,40.8,66,Male,72,0,0
TXN002739,CUST00362,2025-11-05 16:33:14,POS Purchase,Restaurants,145.02,4524.35,4779.35,No,Mobile App,Australia,1.3,79,Female,126,0,0
TXN002740,CUST01638,2025-11-05 16:42:38,POS Purchase,Groceries,104.18,2914.37,2810.19,Yes,Web Browser,Canada,7.6,53,Male,100,0,0
TXN002741,CUST01627,2025-11-06 11:09:09,Bill Payment,Utilities,91.95,4675.52,4583.57,N/A,POS Terminal,United Kingdom,41.4,52,Female,107,0,0
TXN002742,CUST01621,2025-11-06 11:55:27,Online Purchase,Online Services,54.1,3184.27,3130.17,No,ATM Machine,United Kingdom,4.4,77,Female,159,0,0
TXN002743,CUST00512,2025-11-06 12:39:17,Bank Transfer,Travel,51.69,1116.24,1064.55,N/A,Mobile App,United Kingdom,8.7,24,Female,44,0,0
TXN002744,CUST00668,2025-11-06 15:47:32,POS Purchase,Home Improvement,167.77,3446.32,3278.55,No,Web Browser,United Kingdom,7.1,75,Male,78,0,0
TXN002745,CUST00319,2025-11-07 11:50:02,Online Purchase,Restaurants,92.04,1685.04,1593.0,No,Web Browser,Canada,16.0,25,Male,151,1,0
TXN002746,CUST01038,2025-11-07 13:01:56,POS Purchase,Entertainment,140.5,5940.27,5799.77,No,Web Browser,Germany,2.3,40,Male,172,0,0
TXN002747,CUST01167,2025-11-07 14:02:29,Bank Transfer,Fashion & Apparel,45.1,3870.95,3825.85,N/A,POS Terminal,United Kingdom,21.3,82,Male,143,0,0
TXN002748,CUST00903,2025-11-07 16:32:41,Online Purchase,Online Services,89.04,3907.96,3818.92,No,Mobile App,UAE,11.6,48,Male,133,0,0
TXN002749,CUST01144,2025-11-08 12:05:14,Bank Transfer,Groceries,102.09,6396.53,6294.44,N/A,Web Browser,United Kingdom,15.4,62,Male,40,0,0
TXN002750,CUST01638,2025-11-08 12:35:55,POS Purchase,Groceries,435.82,2655.77,2219.95,No,Mobile App,India,1.0,85,Female,104,0,0
TXN002751,CUST00088,2025-11-08 18:15:34,POS Purchase,Restaurants,177.78,4981.54,4803.76,No,Mobile App,Pakistan,10.8,54,Male,88,0,0
TXN002752,CUST00443,2025-11-08 19:41:02,ATM Withdrawal,Groceries,195.33,1689.77,1494.44,Yes,Web Browser,United Kingdom,17.5,76,Male,79,0,0
TXN002753,CUST01347,2025-11-08 23:12:37,Online Purchase,Utilities,140.54,10737.94,10597.4,No,Web Browser,India,9.4,32,Female,145,0,0
TXN002754,CUST01244,2025-11-09 09:21:56,ATM Withdrawal,Online Services,17.42,6818.5,6801.08,No,Web Browser,United States,27.6,49,Female,110,0,0
TXN002755,CUST00616,2025-11-09 11:43:54,Bank Transfer,Entertainment,22.56,12547.38,12524.82,N/A,Mobile App,India,4.4,75,Male,149,0,0
TXN002756,CUST00567,2025-11-09 17:05:04,Bill Payment,Fuel,53.18,4495.03,4441.85,N/A,Mobile App,Germany,3.4,79,Female,78,0,0
TXN002757,CUST00882,2025-11-09 17:54:39,ATM Withdrawal,Jewelry & Luxury,58.97,1167.61,1108.64,Yes,Mobile App,Australia,10.6,27,Female,30,0,0
TXN002758,CUST00337,2025-11-10 10:25:35,POS Purchase,Groceries,383.13,7195.51,6812.38,Yes,Mobile App,United States,12.4,71,Male,57,0,0
TXN002759,CUST01438,2025-11-10 18:55:06,ATM Withdrawal,Travel,780.6,2697.22,1916.62,Yes,Web Browser,United States,0.6,23,Male,35,0,0
TXN002760,CUST00082,2025-11-11 12:01:34,POS Purchase,Groceries,50.96,3769.44,3718.48,No,Mobile App,Canada,5.9,26,Male,137,0,0
TXN002761,CUST01451,2025-11-11 12:34:06,Bill Payment,Entertainment,73.59,3744.88,3671.29,N/A,POS Terminal,Pakistan,31.0,71,Female,17,0,0
TXN002762,CUST00513,2025-11-11 20:57:02,Wire Transfer,Restaurants,23.74,9417.91,9394.17,N/A,Mobile App,United States,13.3,73,Female,58,0,0
TXN002763,CUST01518,2025-11-11 21:54:56,Bank Transfer,Online Services,100.27,3424.35,3324.08,N/A,Web Browser,Pakistan,2.9,72,Male,26,1,0
TXN002764,CUST00908,2025-11-12 05:47:33,POS Purchase,Fashion & Apparel,145.42,4094.66,4165.66,No,POS Terminal,Canada,22.5,61,Female,48,0,0
TXN002765,CUST00897,2025-11-12 08:04:03,POS Purchase,Electronics,87.79,2761.02,2673.23,Yes,Web Browser,United States,23.0,62,Male,133,0,0
TXN002766,CUST00071,2025-11-12 12:46:47,Online Purchase,Fuel,112.63,969.49,856.86,Yes,Mobile App,United Kingdom,11.4,29,Male,59,0,0
TXN002767,CUST00970,2025-11-12 17:57:36,Bank Transfer,Electronics,42.65,1440.36,1397.71,N/A,Mobile App,United Kingdom,0.5,36,Female,103,0,0
TXN002768,CUST01361,2025-11-12 20:51:43,Online Purchase,Restaurants,174.54,1367.51,1192.97,Yes,ATM Machine,Canada,7.4,63,Female,68,0,0
TXN002769,CUST00441,2025-11-12 21:26:47,Bank Transfer,Electronics,68.93,609.77,540.84,N/A,POS Terminal,United Kingdom,16.8,63,Male,20,0,0
TXN002770,CUST00114,2025-11-13 01:54:14,POS Purchase,Groceries,50.73,902.98,852.25,Yes,Web Browser,Pakistan,6.4,44,Female,148,0,0
TXN002771,CUST01715,2025-11-13 06:24:34,POS Purchase,Fuel,20.43,2494.58,2474.15,Yes,POS Terminal,UAE,18.3,25,Male,43,1,0
TXN002772,CUST00349,2025-11-13 08:10:47,Online Purchase,Utilities,112.55,9416.78,9304.23,Yes,Web Browser,United States,6.5,32,Male,136,0,0
TXN002773,CUST00427,2025-11-13 19:15:30,Online Purchase,Restaurants,67.14,5903.38,5836.24,No,Web Browser,Pakistan,8.1,83,Female,121,0,0
TXN002774,CUST00048,2025-11-14 09:01:20,Bank Transfer,Utilities,128.33,6345.16,6216.83,N/A,ATM Machine,Pakistan,11.0,67,Female,108,0,0
TXN002775,CUST00384,2025-11-14 09:24:33,Online Purchase,Utilities,23.25,2209.77,2186.52,Yes,Web Browser,United Kingdom,1.3,55,Male,123,0,0
TXN002776,CUST01031,2025-11-14 11:04:29,POS Purchase,Healthcare,100.26,2300.99,2200.73,Yes,Web Browser,United States,26.8,72,Male,8,0,0
TXN002777,CUST00519,2025-11-14 15:52:51,Bank Transfer,Entertainment,368.45,4764.12,4395.67,N/A,Web Browser,Germany,5.3,39,Female,122,0,0
TXN002778,CUST00525,2025-11-14 16:17:48,POS Purchase,Electronics,208.67,4796.39,4587.72,No,Web Browser,UAE,4.9,77,Male,112,0,0
TXN002779,CUST01425,2025-11-14 17:09:45,Bank Transfer,Groceries,130.2,4882.05,4751.85,N/A,Mobile App,UAE,0.3,31,Male,58,0,0
TXN002780,CUST00115,2025-11-14 17:33:54,Online Purchase,Jewelry & Luxury,151.96,2748.82,2596.86,Yes,Mobile App,Canada,16.9,76,Female,130,0,0
TXN002781,CUST00257,2025-11-14 18:38:29,Online Purchase,Restaurants,30.58,6000.03,5969.45,No,ATM Machine,United Kingdom,1.9,28,Male,33,0,0
TXN002782,CUST00635,2025-11-14 19:13:16,Online Purchase,Restaurants,176.42,3631.09,3454.67,Yes,ATM Machine,Germany,1.1,82,Female,123,1,0
TXN002783,CUST00674,2025-11-14 20:24:01,ATM Withdrawal,Restaurants,46.03,5042.56,4996.53,No,Web Browser,United Kingdom,49.5,47,Male,75,0,0
TXN002784,CUST00153,2025-11-14 22:11:32,Wire Transfer,Electronics,20.71,4276.91,4256.2,N/A,Mobile App,United Kingdom,5.1,37,Female,177,0,0
TXN002785,CUST00390,2025-11-14 23:41:21,ATM Withdrawal,Entertainment,64.95,2165.82,2100.87,Yes,POS Terminal,Pakistan,13.6,79,Male,9,0,0
